CDVEH;CF;MES;CAMION;CDA;CANAL
F1B800;656;2;1;Comas;Tradicional
F4S925;684;2;1;Comas;Tradicional
D0Z946;505;2;1;Comas;Tradicional
D0Z946;390;2;0;Comas;Tradicional
B9F887;655;2;1;Comas;Tradicional
F4T749;740;2;1;Comas;Tradicional
D6E758;738;2;1;Comas;Tradicional
D4K756;597;2;1;Comas;Tradicional
F1G756;723;2;1;Comas;Tradicional
F1G701;702;2;1;Comas;Tradicional
F4S843;608;2;1;Comas;Tradicional
ASE867;637;2;1;Comas;Tradicional
ASB766;643;2;1;Comas;Tradicional
D0V717;687;2;1;Comas;Tradicional
D0Y713;792;2;1;Comas;Tradicional
ASB839;535;2;1;Comas;Tradicional
F3R889;608;2;1;Comas;Tradicional
F1G758;654;2;1;Comas;Tradicional
F5I947;672;2;1;Comas;Tradicional
F1B793;774;2;1;Comas;Tradicional
F1D843;410;2;0;Comas;Tradicional
F1D843;450;2;0;Comas;Tradicional
F1D843;469;2;1;Comas;Tradicional
F1C802;865;2;1;Comas;Tradicional
D0Z754;699;2;1;Comas;Tradicional
C8Y839;618;2;1;Comas;Tradicional
Y1C805;673;2;1;Comas;Tradicional
A4Y877;605;2;1;Comas;Tradicional
B9F890;690;2;1;Comas;Tradicional
F1B795;685;2;1;Comas;Tradicional
A4Y858;637;2;1;Comas;Tradicional
D0Z940;645;2;1;Comas;Tradicional
F1B776;577;2;1;Comas;Tradicional
B9M899;557;2;1;Comas;Tradicional
B8Q838;538;2;1;Comas;Tradicional
A4X925;644;2;1;Comas;Tradicional
A4X929;661;2;1;Comas;Tradicional
F1F920;611;2;1;Comas;Tradicional
F3C899;564;2;1;Comas;Tradicional
F6W887;616;2;1;Comas;Tradicional
A4Y875;611;2;1;Comas;Tradicional
F1F921;624;2;1;Comas;Tradicional
D0V881;680;2;1;Comas;Tradicional
F1F929;806;2;1;Comas;Tradicional
F4V765;579;2;1;Comas;Tradicional
F3C704;578;2;1;Comas;Tradicional
F3C704;761;2;0;Comas;Tradicional
D9D933;559;2;1;Comas;Tradicional
ASI779;722;2;1;Comas;Tradicional
F4T834;573;2;1;Comas;Tradicional
F1A919;690;2;1;Comas;Tradicional
ASI712;624;2;1;Comas;Tradicional
F4T831;623;2;1;Comas;Tradicional
F3C900;548;2;1;Comas;Tradicional
ASI750;617;2;1;Comas;Tradicional
F1D845;614;2;1;Comas;Tradicional
F1A918;417;2;1;Comas;Tradicional
F1A918;449;2;0;Comas;Tradicional
F1A918;439;2;0;Comas;Tradicional
B7Y838;555;2;1;Comas;Tradicional
ASI776;528;2;1;Comas;Tradicional
ASI837;591;2;1;Comas;Tradicional
F2X797;560;2;1;Comas;Tradicional
F4S910;598;2;1;Comas;Tradicional
F1B791;691;2;1;Comas;Tradicional
F1F947;559;2;1;Comas;Tradicional
F1B800;611;2;1;Comas;Tradicional
F4S925;537;2;1;Comas;Tradicional
D0Z946;568;2;0;Comas;Tradicional
D0Z946;603;2;1;Comas;Tradicional
B9F887;620;2;1;Comas;Tradicional
F4T749;636;2;1;Comas;Tradicional
D6E758;661;2;1;Comas;Tradicional
D4K756;640;2;1;Comas;Tradicional
F1G756;706;2;1;Comas;Tradicional
F1G701;711;2;1;Comas;Tradicional
F4S843;564;2;1;Comas;Tradicional
ASE867;703;2;1;Comas;Tradicional
ASB766;766;2;1;Comas;Tradicional
D0V717;575;2;1;Comas;Tradicional
ASB839;619;2;1;Comas;Tradicional
F3R889;673;2;1;Comas;Tradicional
F1G758;866;2;1;Comas;Tradicional
F5I947;588;2;1;Comas;Tradicional
F1B793;544;2;1;Comas;Tradicional
F1D843;490;2;0;Comas;Tradicional
F1D843;520;2;1;Comas;Tradicional
F1C802;649;2;1;Comas;Tradicional
D0Z754;710;2;1;Comas;Tradicional
C8Y839;595;2;1;Comas;Tradicional
A4Y877;627;2;1;Comas;Tradicional
F1B795;626;2;1;Comas;Tradicional
A4Y858;691;2;1;Comas;Tradicional
D0Z940;690;2;1;Comas;Tradicional
F1B776;559;2;1;Comas;Tradicional
B9M899;672;2;1;Comas;Tradicional
B8Q838;547;2;1;Comas;Tradicional
A4X925;668;2;1;Comas;Tradicional
A4X929;626;2;1;Comas;Tradicional
F1F920;491;2;1;Comas;Tradicional
F3C899;543;2;1;Comas;Tradicional
F6W887;614;2;1;Comas;Tradicional
A4Y875;624;2;1;Comas;Tradicional
F1F921;551;2;1;Comas;Tradicional
D0V881;707;2;1;Comas;Tradicional
F1D832;618;2;1;Comas;Tradicional
A4X938;2;2;1;Comas;NULO
F4V765;575;2;1;Comas;Tradicional
F3C704;611;2;1;Comas;Tradicional
F3C704;457;2;0;Comas;Tradicional
D9D933;607;2;1;Comas;Tradicional
ASI779;622;2;1;Comas;Tradicional
F4T834;662;2;1;Comas;Tradicional
F1A919;588;2;1;Comas;Tradicional
ASI712;636;2;1;Comas;Tradicional
F4T831;564;2;1;Comas;Tradicional
F3C900;595;2;1;Comas;Tradicional
ASI750;655;2;1;Comas;Tradicional
F3C912;593;2;1;Comas;Tradicional
B9S741;477;2;1;Comas;Tradicional
B9S741;415;2;0;Comas;Tradicional
B7Y838;628;2;1;Comas;Tradicional
F4U933;628;2;1;Comas;Tradicional
ASI776;592;2;1;Comas;Tradicional
ASI837;497;2;1;Comas;Tradicional
F2X797;644;2;1;Comas;Tradicional
F4S910;710;2;1;Comas;Tradicional
F1B791;645;2;1;Comas;Tradicional
F4S824;610;2;1;Comas;Tradicional
F4S925;550;2;1;Comas;Tradicional
B9F887;577;2;1;Comas;Tradicional
F4T749;572;2;1;Comas;Tradicional
D6E758;614;2;1;Comas;Tradicional
D4K756;618;2;1;Comas;Tradicional
F1G756;616;2;1;Comas;Tradicional
F1G701;635;2;1;Comas;Tradicional
D4Q705;711;2;1;Comas;Tradicional
F4S843;625;2;1;Comas;Tradicional
ASE867;644;2;1;Comas;Tradicional
ASB766;613;2;1;Comas;Tradicional
D0V717;646;2;1;Comas;Tradicional
D0Y713;697;2;1;Comas;Tradicional
ASB839;574;2;1;Comas;Tradicional
F3R889;674;2;1;Comas;Tradicional
F1G758;553;2;1;Comas;Tradicional
F5I947;724;2;1;Comas;Tradicional
F1D843;470;2;1;Comas;Tradicional
F1D843;461;2;0;Comas;Tradicional
F1D843;783;2;0;Comas;Tradicional
F1C802;677;2;1;Comas;Tradicional
Y1C805;664;2;1;Comas;Tradicional
F1D832;533;2;1;Comas;Tradicional
B9F890;560;2;1;Comas;Tradicional
A4Y858;623;2;1;Comas;Tradicional
A4X925;585;2;1;Comas;Tradicional
A4X929;578;2;1;Comas;Tradicional
F1F920;668;2;1;Comas;Tradicional
F3C899;528;2;1;Comas;Tradicional
F6W887;554;2;1;Comas;Tradicional
A4Y875;543;2;1;Comas;Tradicional
F1F921;629;2;1;Comas;Tradicional
D0V881;571;2;1;Comas;Tradicional
A4X938;1;2;1;Comas;NULO
F4V765;550;2;1;Comas;Tradicional
F3C704;587;2;0;Comas;Tradicional
F3C704;553;2;0;Comas;Tradicional
F3C704;885;2;1;Comas;Tradicional
D9D933;569;2;1;Comas;Tradicional
ASI779;629;2;1;Comas;Tradicional
F4T834;650;2;1;Comas;Tradicional
F1A919;606;2;1;Comas;Tradicional
ASI712;647;2;1;Comas;Tradicional
F4T831;591;2;1;Comas;Tradicional
F3C912;592;2;1;Comas;Tradicional
B9S741;447;2;0;Comas;Tradicional
B9S741;599;2;1;Comas;Tradicional
B9S741;641;2;0;Comas;Tradicional
B7Y838;545;2;1;Comas;Tradicional
F4U933;598;2;1;Comas;Tradicional
ASI776;562;2;1;Comas;Tradicional
ASI837;604;2;1;Comas;Tradicional
F2X797;545;2;1;Comas;Tradicional
F4S910;603;2;1;Comas;Tradicional
F1B791;646;2;1;Comas;Tradicional
F1D832;573;2;1;Comas;Tradicional
F1B800;684;2;1;Comas;Tradicional
A4Y879;549;2;1;Comas;Tradicional
D0Z946;450;2;0;Comas;Tradicional
D0Z946;489;2;0;Comas;Tradicional
D0Z946;822;2;1;Comas;Tradicional
B9F887;602;2;1;Comas;Tradicional
F4T749;635;2;1;Comas;Tradicional
D6E758;689;2;1;Comas;Tradicional
D4K756;701;2;1;Comas;Tradicional
F1G756;698;2;1;Comas;Tradicional
F1G701;608;2;1;Comas;Tradicional
D4Q705;639;2;1;Comas;Tradicional
F4S843;674;2;1;Comas;Tradicional
F1D845;426;2;0;Comas;Tradicional
F1D845;731;2;1;Comas;Tradicional
ASE867;681;2;1;Comas;Tradicional
ASB766;545;2;1;Comas;Tradicional
D0V717;559;2;1;Comas;Tradicional
D0Y713;572;2;1;Comas;Tradicional
ASB839;621;2;1;Comas;Tradicional
F3R889;674;2;1;Comas;Tradicional
F1G758;694;2;1;Comas;Tradicional
F5I947;626;2;1;Comas;Tradicional
F1B793;650;2;1;Comas;Tradicional
F1D843;574;2;1;Comas;Tradicional
F1D843;543;2;0;Comas;Tradicional
F1C802;602;2;1;Comas;Tradicional
D0Z754;570;2;1;Comas;Tradicional
C8Y839;575;2;1;Comas;Tradicional
F1B868;586;2;1;Comas;Tradicional
Y1C805;688;2;1;Comas;Tradicional
A4Y877;586;2;1;Comas;Tradicional
B9F890;615;2;1;Comas;Tradicional
F1B795;574;2;1;Comas;Tradicional
A4Y858;552;2;1;Comas;Tradicional
D0Z940;541;2;1;Comas;Tradicional
F1B776;545;2;1;Comas;Tradicional
B9M899;568;2;1;Comas;Tradicional
A4X925;563;2;1;Comas;Tradicional
A4X929;574;2;1;Comas;Tradicional
F1F920;541;2;1;Comas;Tradicional
F3C899;613;2;1;Comas;Tradicional
F6W887;572;2;1;Comas;Tradicional
A4Y875;639;2;1;Comas;Tradicional
F1F921;597;2;1;Comas;Tradicional
D0V881;699;2;1;Comas;Tradicional
F1F929;582;2;1;Comas;Tradicional
F4V765;572;2;1;Comas;Tradicional
F3C704;530;2;0;Comas;Tradicional
F3C704;851;2;1;Comas;Tradicional
F3C704;431;2;0;Comas;Tradicional
D9D933;624;2;1;Comas;Tradicional
ASI779;661;2;1;Comas;Tradicional
F4T834;562;2;1;Comas;Tradicional
F1A919;623;2;1;Comas;Tradicional
ASI712;574;2;1;Comas;Tradicional
F4T831;607;2;1;Comas;Tradicional
F3C900;596;2;1;Comas;Tradicional
ASI750;679;2;1;Comas;Tradicional
F3C912;623;2;1;Comas;Tradicional
B9S741;552;2;0;Comas;Tradicional
B9S741;521;2;0;Comas;Tradicional
B9S741;521;2;1;Comas;Tradicional
B7Y838;620;2;1;Comas;Tradicional
F4U933;678;2;1;Comas;Tradicional
ASI776;622;2;1;Comas;Tradicional
ASI837;591;2;1;Comas;Tradicional
F2X797;668;2;1;Comas;Tradicional
F4S910;656;2;1;Comas;Tradicional
F1B791;644;2;1;Comas;Tradicional
F4S824;649;2;1;Comas;Tradicional
F1B800;575;2;1;Comas;Tradicional
F4S925;650;2;1;Comas;Tradicional
D0Z946;618;2;1;Comas;Tradicional
B9F887;690;2;1;Comas;Tradicional
F4T749;711;2;1;Comas;Tradicional
D6E758;692;2;1;Comas;Tradicional
D4K756;658;2;1;Comas;Tradicional
F1G756;706;2;1;Comas;Tradicional
F1G701;645;2;1;Comas;Tradicional
D4Q705;638;2;1;Comas;Tradicional
F4S843;664;2;1;Comas;Tradicional
F1D845;547;2;1;Comas;Tradicional
ASE867;679;2;1;Comas;Tradicional
ASB766;627;2;1;Comas;Tradicional
D0V717;630;2;1;Comas;Tradicional
D0Y713;736;2;1;Comas;Tradicional
ASB839;701;2;1;Comas;Tradicional
F3R889;626;2;1;Comas;Tradicional
F1G758;661;2;1;Comas;Tradicional
F5I947;641;2;1;Comas;Tradicional
F1B793;811;2;1;Comas;Tradicional
F1D843;401;2;0;Comas;Tradicional
F1D843;523;2;1;Comas;Tradicional
F1D843;517;2;0;Comas;Tradicional
F1C802;779;2;1;Comas;Tradicional
C8Y839;609;2;1;Comas;Tradicional
F1B868;682;2;1;Comas;Tradicional
Y1C805;581;2;1;Comas;Tradicional
A4Y877;707;2;1;Comas;Tradicional
B9F890;569;2;1;Comas;Tradicional
F1B795;576;2;1;Comas;Tradicional
A4Y858;612;2;1;Comas;Tradicional
D0Z940;614;2;1;Comas;Tradicional
F1B776;767;2;1;Comas;Tradicional
A4X925;647;2;1;Comas;Tradicional
A4X929;612;2;1;Comas;Tradicional
F1F920;613;2;1;Comas;Tradicional
F3C899;629;2;1;Comas;Tradicional
F6W887;618;2;1;Comas;Tradicional
A4Y875;591;2;1;Comas;Tradicional
F1F921;612;2;1;Comas;Tradicional
D0V881;669;2;1;Comas;Tradicional
F1F929;679;2;1;Comas;Tradicional
A4X938;1;2;1;Comas;NULO
F4V765;556;2;1;Comas;Tradicional
F3C704;952;2;0;Comas;Tradicional
F3C704;945;2;1;Comas;Tradicional
F3C704;807;2;0;Comas;Tradicional
D9D933;608;2;1;Comas;Tradicional
ASI779;661;2;1;Comas;Tradicional
F4T834;582;2;1;Comas;Tradicional
F1A919;636;2;1;Comas;Tradicional
ASI712;641;2;1;Comas;Tradicional
F4T831;615;2;1;Comas;Tradicional
F3C900;553;2;1;Comas;Tradicional
ASI750;562;2;1;Comas;Tradicional
F3C912;480;2;1;Comas;Tradicional
B9S741;414;2;0;Comas;Tradicional
B9S741;652;2;0;Comas;Tradicional
B9S741;795;2;1;Comas;Tradicional
F1F947;556;2;1;Comas;Tradicional
F4U933;544;2;1;Comas;Tradicional
ASI776;574;2;1;Comas;Tradicional
ASI837;610;2;1;Comas;Tradicional
F2X797;563;2;1;Comas;Tradicional
F4S910;613;2;1;Comas;Tradicional
F1B791;634;2;1;Comas;Tradicional
F4S824;572;2;1;Comas;Tradicional
F1B800;655;2;1;Comas;Tradicional
F4S925;569;2;1;Comas;Tradicional
D0Z946;665;2;0;Comas;Tradicional
D0Z946;732;2;1;Comas;Tradicional
B9F887;587;2;1;Comas;Tradicional
F4T749;663;2;1;Comas;Tradicional
D6E758;642;2;1;Comas;Tradicional
D4K756;691;2;1;Comas;Tradicional
F1G756;652;2;1;Comas;Tradicional
F1G701;617;2;1;Comas;Tradicional
D4Q705;738;2;1;Comas;Tradicional
F4S843;565;2;1;Comas;Tradicional
F1D845;517;2;0;Comas;Tradicional
F1D845;925;2;1;Comas;Tradicional
ASE867;739;2;1;Comas;Tradicional
ASB766;683;2;1;Comas;Tradicional
D0V717;493;2;1;Comas;Tradicional
D0Y713;556;2;1;Comas;Tradicional
ASB839;621;2;1;Comas;Tradicional
F3R889;594;2;1;Comas;Tradicional
F1D832;717;2;1;Comas;Tradicional
F5I947;649;2;1;Comas;Tradicional
F1D843;371;2;0;Comas;Tradicional
F1D843;563;2;0;Comas;Tradicional
F1D843;640;2;1;Comas;Tradicional
F1C802;557;2;1;Comas;Tradicional
C8Y839;570;2;1;Comas;Tradicional
A4Y877;550;2;1;Comas;Tradicional
F1B795;525;2;1;Comas;Tradicional
D0Z940;585;2;1;Comas;Tradicional
F1B776;525;2;1;Comas;Tradicional
B9M899;573;2;1;Comas;Tradicional
A4X925;562;2;1;Comas;Tradicional
B4O725;538;2;1;Comas;Tradicional
F1F920;646;2;1;Comas;Tradicional
F3C899;594;2;1;Comas;Tradicional
F6W887;602;2;1;Comas;Tradicional
A4Y875;585;2;1;Comas;Tradicional
F1F921;565;2;1;Comas;Tradicional
A4X938;4;2;1;Comas;NULO
A4X938;1;2;0;Comas;NULO
A4X938;1;2;0;Comas;NULO
A4X938;1;2;0;Comas;NULO
A4X938;1;2;1;Comas;NULO
A4X938;1;2;0;Comas;NULO
A4X938;1;2;0;Comas;NULO
A4X938;1;2;0;Comas;NULO
A4X938;1;2;0;Comas;NULO
A4X938;1;2;0;Comas;NULO
F4V765;622;2;1;Comas;Tradicional
F3C704;445;2;0;Comas;Tradicional
F3C704;653;2;0;Comas;Tradicional
F3C704;640;2;1;Comas;Tradicional
F3C704;428;2;0;Comas;Tradicional
F3C704;512;2;0;Comas;Tradicional
F3C704;1032;2;0;Comas;Tradicional
D9D933;608;2;1;Comas;Tradicional
ASI779;646;2;1;Comas;Tradicional
F4T834;614;2;1;Comas;Tradicional
F1A919;637;2;1;Comas;Tradicional
ASI712;602;2;1;Comas;Tradicional
F4T831;657;2;1;Comas;Tradicional
F3C900;688;2;1;Comas;Tradicional
ASI750;653;2;1;Comas;Tradicional
F3C912;671;2;1;Comas;Tradicional
B9S741;520;2;0;Comas;Tradicional
B9S741;537;2;0;Comas;Tradicional
B9S741;580;2;0;Comas;Tradicional
B9S741;477;2;0;Comas;Tradicional
B9S741;625;2;1;Comas;Tradicional
B7Y838;636;2;1;Comas;Tradicional
F4U933;662;2;1;Comas;Tradicional
ASI776;656;2;1;Comas;Tradicional
ASI837;599;2;1;Comas;Tradicional
F2X797;678;2;1;Comas;Tradicional
F4S910;672;2;1;Comas;Tradicional
F1B791;631;2;1;Comas;Tradicional
F4S824;610;2;1;Comas;Tradicional
F1B800;664;2;1;Comas;Tradicional
F4S925;709;2;1;Comas;Tradicional
D0Z946;738;2;1;Comas;Tradicional
B9F887;668;2;1;Comas;Tradicional
F4T749;742;2;1;Comas;Tradicional
D6E758;679;2;1;Comas;Tradicional
D4K756;653;2;1;Comas;Tradicional
F1G756;671;2;1;Comas;Tradicional
F1G701;699;2;1;Comas;Tradicional
D4Q705;662;2;1;Comas;Tradicional
F4S843;673;2;1;Comas;Tradicional
F1D845;703;2;1;Comas;Tradicional
ASE867;631;2;1;Comas;Tradicional
ASB766;646;2;1;Comas;Tradicional
D0V717;643;2;1;Comas;Tradicional
D0Y713;748;2;1;Comas;Tradicional
ASB839;626;2;1;Comas;Tradicional
F3R889;572;2;1;Comas;Tradicional
F1G758;625;2;1;Comas;Tradicional
F5I947;606;2;1;Comas;Tradicional
F1B793;619;2;1;Comas;Tradicional
F1D843;480;2;0;Comas;Tradicional
F1D843;680;2;0;Comas;Tradicional
F1D843;507;2;0;Comas;Tradicional
F1D843;850;2;1;Comas;Tradicional
F1D843;552;2;0;Comas;Tradicional
F1C802;641;2;1;Comas;Tradicional
D0Z754;722;2;1;Comas;Tradicional
C8Y839;592;2;1;Comas;Tradicional
F1B868;779;2;1;Comas;Tradicional
Y1C805;627;2;1;Comas;Tradicional
A4Y877;645;2;1;Comas;Tradicional
B9F890;694;2;1;Comas;Tradicional
F1B795;643;2;1;Comas;Tradicional
A4Y858;661;2;1;Comas;Tradicional
D0Z940;631;2;1;Comas;Tradicional
F1B776;613;2;1;Comas;Tradicional
F1D832;773;2;1;Comas;Tradicional
B9M899;573;2;1;Comas;Tradicional
B8Q838;613;2;1;Comas;Tradicional
A4X925;610;2;1;Comas;Tradicional
A4X929;637;2;1;Comas;Tradicional
F1F920;604;2;1;Comas;Tradicional
F3C899;594;2;1;Comas;Tradicional
F6W887;588;2;1;Comas;Tradicional
A4Y875;585;2;1;Comas;Tradicional
F1F921;600;2;1;Comas;Tradicional
D0V881;696;2;1;Comas;Tradicional
F1F929;604;2;1;Comas;Tradicional
A4X938;1;2;1;Comas;NULO
F4V765;608;2;1;Comas;Tradicional
F3C704;521;2;0;Comas;Tradicional
F3C704;417;2;0;Comas;Tradicional
F3C704;665;2;1;Comas;Tradicional
D9D933;556;2;1;Comas;Tradicional
ASI779;599;2;1;Comas;Tradicional
F4T834;652;2;1;Comas;Tradicional
F1A919;594;2;1;Comas;Tradicional
ASI712;636;2;1;Comas;Tradicional
F4T831;658;2;1;Comas;Tradicional
F3C900;556;2;1;Comas;Tradicional
ASI750;604;2;1;Comas;Tradicional
F3C912;612;2;1;Comas;Tradicional
B9S741;533;2;0;Comas;Tradicional
B9S741;770;2;1;Comas;Tradicional
B9S741;579;2;0;Comas;Tradicional
B7Y838;571;2;1;Comas;Tradicional
ASI776;550;2;1;Comas;Tradicional
ASI837;584;2;1;Comas;Tradicional
F2X797;573;2;1;Comas;Tradicional
F4S910;569;2;1;Comas;Tradicional
F1B791;653;2;1;Comas;Tradicional
F4S824;542;2;1;Comas;Tradicional
F1B800;551;2;1;Comas;Tradicional
F4S925;559;2;1;Comas;Tradicional
D0Z946;543;2;1;Comas;Tradicional
B9F887;569;2;1;Comas;Tradicional
F4T749;635;2;1;Comas;Tradicional
D6E758;648;2;1;Comas;Tradicional
D4K756;644;2;1;Comas;Tradicional
F1G756;683;2;1;Comas;Tradicional
F1G701;638;2;1;Comas;Tradicional
D4Q705;616;2;1;Comas;Tradicional
F4S843;560;2;1;Comas;Tradicional
F1D845;531;2;1;Comas;Tradicional
ASE867;694;2;1;Comas;Tradicional
ASB766;686;2;1;Comas;Tradicional
D0V717;574;2;1;Comas;Tradicional
D0Y713;590;2;1;Comas;Tradicional
ASB839;690;2;1;Comas;Tradicional
F3R889;608;2;1;Comas;Tradicional
F1G758;720;2;1;Comas;Tradicional
F5I947;488;2;1;Comas;Tradicional
F1B793;581;2;1;Comas;Tradicional
F1D843;415;2;0;Comas;Tradicional
F1D843;576;2;0;Comas;Tradicional
F1D843;802;2;1;Comas;Tradicional
F1C802;616;2;1;Comas;Tradicional
D0Z754;607;2;1;Comas;Tradicional
C8Y839;575;2;1;Comas;Tradicional
F1B868;586;2;1;Comas;Tradicional
Y1C805;685;2;1;Comas;Tradicional
A4Y877;616;2;1;Comas;Tradicional
B9F890;603;2;1;Comas;Tradicional
F1B795;557;2;1;Comas;Tradicional
A4Y858;571;2;1;Comas;Tradicional
D0Z940;543;2;1;Comas;Tradicional
F1B776;550;2;1;Comas;Tradicional
B9M899;598;2;1;Comas;Tradicional
B8Q838;580;2;1;Comas;Tradicional
A4X925;589;2;1;Comas;Tradicional
A4X929;598;2;1;Comas;Tradicional
F1F920;542;2;1;Comas;Tradicional
F3C899;562;2;1;Comas;Tradicional
F6W887;558;2;1;Comas;Tradicional
A4Y875;577;2;1;Comas;Tradicional
F1F921;587;2;1;Comas;Tradicional
D0V881;721;2;1;Comas;Tradicional
F1F929;610;2;1;Comas;Tradicional
F4V765;556;2;1;Comas;Tradicional
WP6096;610;2;0;Comas;Tradicional
F3C704;316;2;0;Comas;Tradicional
F3C704;493;2;1;Comas;Tradicional
D9D933;587;2;1;Comas;Tradicional
ASI779;622;2;1;Comas;Tradicional
F4T834;533;2;1;Comas;Tradicional
F1A919;608;2;1;Comas;Tradicional
ASI712;661;2;1;Comas;Tradicional
F4T831;591;2;1;Comas;Tradicional
F3C900;523;2;1;Comas;Tradicional
ASI750;697;2;1;Comas;Tradicional
F3C912;662;2;1;Comas;Tradicional
B9S741;457;2;0;Comas;Tradicional
B9S741;445;2;1;Comas;Tradicional
B9S741;714;2;0;Comas;Tradicional
B7Y838;590;2;1;Comas;Tradicional
F4U933;648;2;1;Comas;Tradicional
ASI776;582;2;1;Comas;Tradicional
ASI837;541;2;1;Comas;Tradicional
F2X797;609;2;1;Comas;Tradicional
F4S910;643;2;1;Comas;Tradicional
F1B791;661;2;1;Comas;Tradicional
F4S824;647;2;1;Comas;Tradicional
F1B800;692;2;1;Comas;Tradicional
F4S925;561;2;1;Comas;Tradicional
D0Z946;380;2;0;Comas;Tradicional
D0Z946;511;2;1;Comas;Tradicional
D0Z946;402;2;0;Comas;Tradicional
B9F887;627;2;1;Comas;Tradicional
F4T749;631;2;1;Comas;Tradicional
D4K756;660;2;1;Comas;Tradicional
F1G756;579;2;1;Comas;Tradicional
F1G701;688;2;1;Comas;Tradicional
D4Q705;682;2;1;Comas;Tradicional
F4S843;599;2;1;Comas;Tradicional
ASE867;644;2;1;Comas;Tradicional
ASB766;662;2;1;Comas;Tradicional
D0V717;604;2;1;Comas;Tradicional
D0Y713;659;2;1;Comas;Tradicional
ASB839;639;2;1;Comas;Tradicional
F3R889;563;2;1;Comas;Tradicional
F1G758;650;2;1;Comas;Tradicional
F5I947;783;2;1;Comas;Tradicional
F1D843;436;2;0;Comas;Tradicional
F1D843;406;2;0;Comas;Tradicional
F1D843;585;2;1;Comas;Tradicional
F1C802;714;2;1;Comas;Tradicional
C8Y839;638;2;1;Comas;Tradicional
A4Y877;612;2;1;Comas;Tradicional
F1B795;590;2;1;Comas;Tradicional
A4Y858;679;2;1;Comas;Tradicional
D0Z940;700;2;1;Comas;Tradicional
F1B776;597;2;1;Comas;Tradicional
B9M899;575;2;1;Comas;Tradicional
B8Q838;585;2;1;Comas;Tradicional
A4X925;633;2;1;Comas;Tradicional
A4X929;614;2;1;Comas;Tradicional
F1F920;640;2;1;Comas;Tradicional
F3C899;564;2;1;Comas;Tradicional
F6W887;586;2;1;Comas;Tradicional
A4Y875;618;2;1;Comas;Tradicional
F1F921;641;2;1;Comas;Tradicional
D0V881;620;2;1;Comas;Tradicional
F4V765;533;2;1;Comas;Tradicional
F3C704;480;2;0;Comas;Tradicional
F3C704;658;2;1;Comas;Tradicional
F3C704;540;2;0;Comas;Tradicional
F3C704;652;2;0;Comas;Tradicional
D9D933;532;2;1;Comas;Tradicional
ASI779;646;2;1;Comas;Tradicional
F4T834;548;2;1;Comas;Tradicional
F1A919;588;2;1;Comas;Tradicional
ASI712;652;2;1;Comas;Tradicional
F3C900;574;2;1;Comas;Tradicional
ASI750;601;2;1;Comas;Tradicional
F3C912;561;2;1;Comas;Tradicional
B9S741;442;2;0;Comas;Tradicional
B9S741;565;2;0;Comas;Tradicional
B9S741;651;2;1;Comas;Tradicional
B7Y838;523;2;1;Comas;Tradicional
F4U933;594;2;1;Comas;Tradicional
ASI776;535;2;1;Comas;Tradicional
ASI837;645;2;1;Comas;Tradicional
F2X797;526;2;1;Comas;Tradicional
F4S910;578;2;1;Comas;Tradicional
F1B791;609;2;1;Comas;Tradicional
F4S824;587;2;1;Comas;Tradicional
F1B800;533;2;1;Comas;Tradicional
F4S925;498;2;1;Comas;Tradicional
D0Z946;499;2;0;Comas;Tradicional
D0Z946;514;2;0;Comas;Tradicional
D0Z946;540;2;1;Comas;Tradicional
F1F947;529;2;1;Comas;Tradicional
F4T749;608;2;1;Comas;Tradicional
D6E758;659;2;1;Comas;Tradicional
D4K756;686;2;1;Comas;Tradicional
F1G756;703;2;1;Comas;Tradicional
F1G701;562;2;1;Comas;Tradicional
D4Q705;666;2;1;Comas;Tradicional
F4S843;594;2;1;Comas;Tradicional
F1A918;500;2;1;Comas;Tradicional
F1A918;543;2;0;Comas;Tradicional
F1A918;501;2;0;Comas;Tradicional
ASE867;714;2;1;Comas;Tradicional
ASB766;612;2;1;Comas;Tradicional
D0V717;580;2;1;Comas;Tradicional
D0Y713;547;2;1;Comas;Tradicional
ASB839;640;2;1;Comas;Tradicional
F3R889;603;2;1;Comas;Tradicional
F1G758;567;2;1;Comas;Tradicional
F5I947;547;2;1;Comas;Tradicional
F1B793;739;2;1;Comas;Tradicional
F1D843;433;2;0;Comas;Tradicional
F1D843;400;2;0;Comas;Tradicional
F1D843;965;2;1;Comas;Tradicional
F1C802;497;2;1;Comas;Tradicional
D0Z754;577;2;1;Comas;Tradicional
C8Y839;554;2;1;Comas;Tradicional
F1B868;544;2;1;Comas;Tradicional
Y1C805;626;2;1;Comas;Tradicional
A4Y877;582;2;1;Comas;Tradicional
B9F890;707;2;1;Comas;Tradicional
F1B795;588;2;1;Comas;Tradicional
A4Y858;590;2;1;Comas;Tradicional
D0Z940;599;2;1;Comas;Tradicional
F1B776;519;2;1;Comas;Tradicional
F1D832;582;2;1;Comas;Tradicional
B9M899;603;2;1;Comas;Tradicional
B8Q838;612;2;1;Comas;Tradicional
A4X925;556;2;1;Comas;Tradicional
B4O725;533;2;1;Comas;Tradicional
F1F920;571;2;1;Comas;Tradicional
F3C899;601;2;1;Comas;Tradicional
F6W887;521;2;1;Comas;Tradicional
A4Y875;563;2;1;Comas;Tradicional
F1F921;561;2;1;Comas;Tradicional
D0V881;670;2;1;Comas;Tradicional
F1F929;587;2;1;Comas;Tradicional
F4V765;556;2;1;Comas;Tradicional
